{0., {-3.3975191388945922, -3.397519138894583, -3.241822748697895, 
 -1.1599987076690026, -1.1567130474402054, -1.1469323587979854}}
{0.09, {-3.7303702784779773, -3.6106500000002164, -3.4826338118360565, 
 -3.3813470195566606, -3.2821073443205075, -3.193521447258397, 
 -3.1308381218167742, -3.06500903097151, -3.0447939042147087, 
 -3.032564916394854, -3.0020503636225895, -2.9900998035878654, 
 -2.9318119544210037, -2.850180952655755, -2.839349999999993, 
 -2.797082064741566, -2.7872908884580108, -2.7745513321764026, 
 -2.5043817796993846, -2.504381779699289, -2.428050659802571, 
 -2.4222998048863813, -2.3706500000000252, -2.3706500000000092, 
 -2.326443244578302, -2.3264432445782743, -2.2559810499596606, 
 -2.249752466690901, -2.2093210593826984, -2.2093210593826877, 
 -2.1873569580003918, -2.1873569580003784, -2.1215793338279587, 
 -2.107992570302276, -2.0895224779947035, -2.0895224779947004, 
 -2.0778274511794304, -2.0778274511794077, -2.034883055244292, 
 -2.0348830552442503, -2.0234515562800457, -2.0234515562800333, 
 -2.0177123998636017, -2.005917604819059, -1.9731438016744802, 
 -1.9731438016744738, -1.950798083062417, -1.9424812568006884, 
 -1.9397591089995736, -1.922612193053094, -1.9226121930530793, 
 -1.891413381287396, -1.8914133812873768, -1.8804681259059752, 
 -1.854118483634245, -1.8541184836342133, -1.8415312433985214, 
 -1.8305699990825761, -1.8305699990825697, -1.8305512086426363, 
 -1.8008997004308753, -1.8008997004308678, -1.7920101785635238, 
 -1.7920101785634943, -1.779350000000003, -1.7793499999999998, 
 -1.7427636543562517, -1.742763654356236, -1.7029496805792126, 
 -1.702949680579202, -1.6512895443373874, -1.6512895443373796, 
 -1.6276149650268708, -1.627614965026868, -1.5698021071741304, 
 -1.569802107174115, -1.515397947635347, -1.5153979476353405, 
 -1.498744184006957, -1.4987441840069544, -1.480420370307726, 
 -1.4412485816419494, -1.441248581641931, -1.4232945471651528, 
 -1.4208228146426096, -1.4066356219066458, -1.3804344678299603, 
 -1.3793043624163321, -1.3793043624163228, -1.370650000000019, 
 -1.3706499999999904, -1.3321537377733987, -1.306832368842469, 
 -1.3068323688424435, -1.2917410792735586, -1.2917410792735404, 
 -1.2796538674122122, -1.279653867412211, -1.2748534920065655, 
 -1.2748534920065642, -1.265659186058659, -1.265659186058654, 
 -1.2653932442853948, -1.2507172907273916, -1.246050169196247, 
 -1.2369033590648717, -1.2306500000000054, -1.2306500000000036, 
 -1.2306499999999985, -1.2179143927416398, -1.217914392741638, 
 -1.2110636442514169, -1.2110636442514158, -1.1954443121081055, 
 -1.184423695417443, -1.1837555262407793, -1.1778551102975754, 
 -1.1778551102975607, -1.1740315369527299, -1.1567770168662064}}
{0.12, {-3.841379508006038, -3.739200000000173, -3.563079111309532, 
 -3.4802466438690773, -3.3315628880086625, -3.2630074183745936, 
 -3.148571241417573, -3.085297174735335, -3.0177044265298183, 
 -2.954270741395445, -2.944068481383745, -2.9424661855108054, 
 -2.9224304904456457, -2.835063113817771, -2.7547683035674733, 
 -2.710799999999987, -2.704251687105859, -2.688132708403104, 
 -2.5848347973200534, -2.5848347973199552, -2.5209194562322184, 
 -2.509185084939025, -2.4692000000000447, -2.4692000000000403, 
 -2.3757820837337955, -2.3757820837337698, -2.324854446676381, 
 -2.3004456440153276, -2.278610373071981, -2.2786103730719702, 
 -2.2049147461552163, -2.204914746155212, -2.1609041029448397, 
 -2.1276266366296777, -2.1183276596392537, -2.118327659639199, 
 -2.0746012708907373, -2.074601270890702, -2.0280911772858974, 
 -1.9927532633308769, -1.9872486489125225, -1.9872486489125125, 
 -1.9855513786854655, -1.9855513786854533, -1.9725391602490743, 
 -1.9725391602490705, -1.9436987663921854, -1.9436987663921796, 
 -1.9229267645920085, -1.9229118270636625, -1.9229118270636567, 
 -1.9028875908911713, -1.8764475319467857, -1.8764475319467715, 
 -1.8619714357200552, -1.8383744029863156, -1.8188820179072147, 
 -1.8188820179071932, -1.7884428578153195, -1.788442857815316, 
 -1.782716655448423, -1.7827166554484013, -1.7720422535968212, 
 -1.731920896891685, -1.7220976171206424, -1.7220976171206324, 
 -1.688539496738267, -1.6885394967382594, -1.6808000000000054, 
 -1.6807999999999992, -1.6632606085918997, -1.6632606085918968, 
 -1.5947696820146653, -1.5947696820146464, -1.5796015792200409, 
 -1.579601579220036, -1.5543568375591963, -1.5543568375591963, 
 -1.5193915453054407, -1.5040923904486534, -1.4937019358417403, 
 -1.4692000000000047, -1.4691999999999934, -1.456967843330525, 
 -1.4569678433305093, -1.4303018783272488, -1.4277269499340377, 
 -1.4277269499340262, -1.3951721881187849, -1.3791793938738848, 
 -1.372410502011927, -1.3724105020119144, -1.350074316780978, 
 -1.3500743167809697, -1.35000488312838, -1.350004883128372, 
 -1.3341983312828352, -1.322680489447614, -1.3226804894475912, 
 -1.3101447555968433, -1.3101447555968342, -1.299200000000005, -1.2992, 
 -1.2991999999999984, -1.2951492364236379, -1.2783545637256097, 
 -1.2783545637256069, -1.2644252552851605, -1.2624173146719961, 
 -1.2600121894128566, -1.2600121894128513, -1.2468618486830492, 
 -1.2203442354075253, -1.2127848842888422, -1.2127848842888418, 
 -1.208097677384266, -1.2080976773842618, -1.2023964761080481, 
 -1.1957944188955194, -1.1957944188955179}}
{0.15, {-3.9524136044921176, -3.867750000000134, -3.6435968111027224, 
 -3.579122980370358, -3.3811846617680077, -3.3324225106591885, 
 -3.1666251631450675, -3.12563575074305, -3.003293210492468, 
 -2.9560058009551313, -2.8952058725020096, -2.843592527535644, 
 -2.8429968163112154, -2.8194976765196853, -2.712083002081704, 
 -2.665351134315428, -2.6653511343154253, -2.6337677074359847, 
 -2.619537758777873, -2.590350058688193, -2.588916435265329, 
 -2.5822499999999926, -2.567750000000025, -2.5677500000000184, 
 -2.4252822849963205, -2.4252822849962943, -2.3936986954873167, 
 -2.351246413931174, -2.34784506580875, -2.3478450658087486, 
 -2.22277668928535, -2.22277668928533, -2.2001233907041504, 
 -2.1586759961483826, -2.1586759961483337, -2.1476074563723295, 
 -2.06008937266779, -2.06008937266778, -2.0381255806369047, 
 -2.022605429564941, -2.022605429564901, -1.9976659637398373, 
 -1.9976659637398364, -1.9917022423616018, -1.9917022423615771, 
 -1.9805806557632994, -1.9399553255459199, -1.93995532554588, 
 -1.9051049699812699, -1.8641013710806762, -1.8641013710806755, 
 -1.8610857133896448, -1.8610857133896344, -1.8560436960189297, 
 -1.8372262297116284, -1.8372262297116257, -1.8225421732509768, 
 -1.8225421732509723, -1.795215936965351, -1.7817156573316815, 
 -1.745988645976987, -1.7459886459769611, -1.7023004235473098, 
 -1.6748821121902342, -1.6748821121902306, -1.6746803131657422, 
 -1.674680313165728, -1.6742985397876624, -1.6742985397876533, 
 -1.6520435803406803, -1.6520435803406721, -1.6332888657836782, 
 -1.6179600669956082, -1.5849521158285484, -1.5822500000000101, 
 -1.5822500000000073, -1.5677500000000075, -1.5677500000000064, 
 -1.5383761406654957, -1.5383761406654939, -1.5320645444939704, 
 -1.5320645444939656, -1.5073039959376113, -1.4802629876072788, 
 -1.476563284720358, -1.4765632847203558, -1.4269213069311713, 
 -1.420210999946547, -1.4202109999465442, -1.4147292282792732, 
 -1.4147292282792663, -1.4029799692346783, -1.3936788344492743, 
 -1.3936788344492683, -1.3839046932021764, -1.3706166912086477, 
 -1.3706166912086475, -1.3677500000000051, -1.3677499999999954, 
 -1.3677499999999894, -1.3392527502066018, -1.3333678572715053, 
 -1.3296601812050035, -1.3296601812049997, -1.3084247059390604, 
 -1.308424705939047, -1.3035624046892746, -1.3035624046892642, 
 -1.2902228945504386, -1.2902228945504268, -1.281544421228818, 
 -1.281544421228805, -1.2788797722271699, -1.2669124295526264, 
 -1.256642017895692, -1.2206167867793287, -1.2137500849973155, 
 -1.2137500849973075, -1.1984184686046648, -1.1984184686046575}}
{0.18, {-4.063470327601308, -3.9963000000001094, -3.7241795471295878, 
 -3.6779782270753945, -3.430955309791303, -3.4017740553128775, 
 -3.1849728636528747, -3.1658269715244964, -2.9893228591667254, 
 -2.967650940044531, -2.8483472717316007, -2.8034930738939683, 
 -2.7637740160542013, -2.7459248077949825, -2.745924807794958, 
 -2.7329826376633415, -2.7181547511238486, -2.671540389706933, 
 -2.668997794740004, -2.666300000000036, -2.6663000000000037, 
 -2.563074772459696, -2.489633880762452, -2.4749282794834477, 
 -2.474928279483425, -2.4625190242955575, -2.45370000000001, 
 -2.4170306674782904, -2.4170306674782687, -2.4021320324559117, 
 -2.240920335271143, -2.2409203352711, -2.239259990368887, 
 -2.1988880350845394, -2.1988880350845146, -2.167848989204103, 
 -2.0727915155030656, -2.072791515503042, -2.0604906400704928, 
 -2.0604906400704914, -2.047901680166674, -2.0459811413393316, 
 -2.0459811413393316, -2.0095106167777117, -2.009510616777693, 
 -1.9691969670709293, -1.893027993992825, -1.893027993992795, 
 -1.8864965454744336, -1.8622593574680952, -1.8622593574680897, 
 -1.8558889167963495, -1.8558889167963233, -1.8453347032664809, 
 -1.8453347032664613, -1.8104639476537583, -1.7846797765437965, 
 -1.7846797765437885, -1.7539676762064074, -1.7539676762063918, 
 -1.75079516128689, -1.7165283831858114, -1.7031835617516677, 
 -1.7031835617516666, -1.701828225501385, -1.6861969190042636, 
 -1.6861969190042567, -1.666300000000006, -1.6662999999999963, 
 -1.6658640895320087, -1.6613437766267747, -1.6613437766267667, 
 -1.6321914344788355, -1.5818285927349147, -1.5818285927349036, 
 -1.5346550598809892, -1.5303102192597136, -1.5257359833076058, 
 -1.5257359833076027, -1.521888775420373, -1.52188877542037, 
 -1.5212380618130075, -1.4902867087676828, -1.490286708767675, 
 -1.485065506207181, -1.4850655062071696, -1.4837000000000082, 
 -1.4836999999999985, -1.4752702690047352, -1.4717425236596404, 
 -1.437904025999008, -1.437904025999006, -1.4363000000000108, 
 -1.4363000000000006, -1.4362999999999972, -1.4185756762707267, 
 -1.4185756762707256, -1.4022773974247649, -1.3832368265677344, 
 -1.3728185088016227, -1.3719670452772097, -1.3719670452772041, 
 -1.356174477852651, -1.3561744778526503, -1.3502888053323228, 
 -1.3502888053323103, -1.3497536319766645, -1.3497536319766559, 
 -1.313511161211424, -1.3018719928340925, -1.301871992834088, 
 -1.295186951975894, -1.2665419880881137, -1.2390665230102904, 
 -1.234703263952109, -1.2347032639521032, -1.2316407975034767, 
 -1.231640797503472, -1.2305298551050372, -1.2305298551050365}}
{0.21, {-4.174547700361965, -4.124850000000063, -3.8048208619293935, 
 -3.776814320167062, -3.480859371825346, -3.47106847892821, 
 -3.2058862834390194, -3.203588099616712, -2.9790301486486284, 
 -2.9757790844737726, -2.826550547170777, -2.826550547170722, 
 -2.8167704704191947, -2.8019159967980323, -2.787063621343543, 
 -2.7648500000000125, -2.7648500000000054, -2.7527520169071655, 
 -2.6847898525238976, -2.6254871127648025, -2.622450811469868, 
 -2.5313195339220464, -2.5247060606821012, -2.524706060682087, 
 -2.492145176329185, -2.4861720274200723, -2.4861720274200465, 
 -2.453085563089792, -2.390275367691586, -2.325150000000028, 
 -2.278330892236618, -2.2593235199820065, -2.2593235199820003, 
 -2.2389780011912617, -2.238978001191246, -2.1882888165512675, 
 -2.1292779810609885, -2.1292779810609375, -2.1230808430532386, 
 -2.1230808430532306, -2.0574819286988624, -2.0322663245622743, 
 -2.0322663245622685, -2.021108409249749, -2.021108409249748, 
 -1.958414873103517, -1.9018843417996316, -1.9018843417996123, 
 -1.8748295993045563, -1.8748295993045447, -1.867288824298283, 
 -1.8464896739748606, -1.8464896739748557, -1.8337619113522579, 
 -1.833761911352252, -1.8292061595373499, -1.8292061595373412, 
 -1.8150964972725085, -1.7662195927523017, -1.7648500000000027, 
 -1.7648499999999945, -1.7468205272910942, -1.7054573106924407, 
 -1.7054573106924247, -1.7050408145520044, -1.6972448140634522, 
 -1.6972448140634457, -1.6600058492210028, -1.6600058492210026, 
 -1.6484918137359814, -1.648491813735976, -1.62248582236256, 
 -1.5804367126736094, -1.5751833178714227, -1.5751833178714156, 
 -1.5615385912330908, -1.5602450170560074, -1.5602450170559996, 
 -1.5404894356117593, -1.535513319307966, -1.5241201242905322, 
 -1.5114303430583098, -1.511430343058299, -1.5049332053605877, 
 -1.504933205360577, -1.5048500000000067, -1.50485, -1.5048499999999931, 
 -1.4830020394028252, -1.4830020394028163, -1.4711582326224626, 
 -1.466466822456998, -1.466466822456993, -1.4386607089345298, 
 -1.4386607089345176, -1.436019421353501, -1.427326757281315, 
 -1.4190196474522998, -1.419019647452292, -1.4031313534147085, 
 -1.4031313534147032, -1.3851500000000039, -1.385149999999995, 
 -1.3701631713121223, -1.3701631713121178, -1.3618998286995194, 
 -1.3599154911570719, -1.328625416311826, -1.3286254163118232, 
 -1.3136635685875393, -1.313663568587537, -1.3112828080248486, 
 -1.2766902578460797, -1.2706138532295388, -1.2706138532295372, 
 -1.2632469871174534, -1.2577282282410505, -1.2493669277678854, 
 -1.2493669277678787, -1.222504862355602}}
{0.24, {-4.285643972150009, -4.253400000000073, -3.885515080339664, 
 -3.875632970943098, -3.5403114277806944, -3.530883118101606, 
 -3.245827405004929, -3.222445928642534, -2.990168379012875, 
 -2.9626426691170256, -2.9153849524288584, -2.9072236964331415, 
 -2.907223696433111, -2.863400000000015, -2.8633999999999875, 
 -2.83398171886599, -2.7702285669056725, -2.7559333553477865, 
 -2.606075212228854, -2.600103488910793, -2.581529696658697, 
 -2.5746030657909373, -2.5746030657909333, -2.5552734094252525, 
 -2.555273409425239, -2.512008597412867, -2.5040941920582314, 
 -2.420948092552225, -2.317348968674382, -2.2908294127143636, 
 -2.2789589742616028, -2.2789589742616005, -2.277964813756765, 
 -2.2779648137567627, -2.208881547104828, -2.198065295780335, 
 -2.198065295780326, -2.196599999999999, -2.173459121153554, 
 -2.1734591211535523, -2.066911756271125, -2.032482062735523, 
 -2.0324820627355176, -2.018930639557644, -2.0189306395576216, 
 -1.9480831511403902, -1.941430786053677, -1.9414307860536617, 
 -1.9136675625288209, -1.913667562528817, -1.9136644125777007, 
 -1.8940112850020732, -1.8940112850020554, -1.8634000000000046, 
 -1.8634000000000022, -1.8476330421095564, -1.8278150693951922, 
 -1.8127160948917198, -1.8127160948917196, -1.8003603656918532, 
 -1.8003603656918452, -1.723217345409909, -1.7080618777103556, 
 -1.7080618777103531, -1.658046171052828, -1.6360800689718749, 
 -1.6360800689718697, -1.6306362535218615, -1.6300975560416768, 
 -1.6300975560416753, -1.6264604850299587, -1.6264604850299529, 
 -1.624856611708526, -1.6248566117085192, -1.6164369508443972, 
 -1.616436950844397, -1.6092234573793938, -1.5734000000000041, 
 -1.573400000000001, -1.5734000000000004, -1.573376800341919, 
 -1.550136254519735, -1.5439521640442195, -1.5400139865186964, 
 -1.5291457448971864, -1.5291457448971824, -1.5142477978255944, 
 -1.5142477978255906, -1.4900781664683758, -1.4877383395553168, 
 -1.4877383395553117, -1.4875541378129875, -1.4875541378129844, 
 -1.4717460849770343, -1.449185331588543, -1.4491853315885332, 
 -1.4408234324621234, -1.44082343246212, -1.4059109010472974, 
 -1.3928941037954325, -1.3928941037954268, -1.3907598046460548, 
 -1.3907598046460534, -1.3511357180489587, -1.337381889848982, 
 -1.3271558447144634, -1.325855423054258, -1.3258554230542492, 
 -1.310599236224834, -1.310599236224834, -1.303135149301423, 
 -1.2872038358044033, -1.2866000000000017, -1.2866000000000009, 
 -1.2846607656040245, -1.2846607656040223, -1.2765852859070057, 
 -1.2668096568467972, -1.2668096568467955, -1.262120423535626}}
{0.27, {-4.396757587606228, -4.381950000000063, -3.974435696832899, 
 -3.9662572028496763, -3.609507874447933, -3.581014378824024, 
 -3.2856624974427717, -3.2415230425904302, -3.0139982315972995, 
 -3.0010889523937636, -2.987940130923535, -2.9879401309235303, 
 -2.961950000000018, -2.961950000000013, -2.9498906358316117, 
 -2.915226907591456, -2.753010922130019, -2.710414917601484, 
 -2.6688735240027657, -2.624608049545139, -2.6246080495450785, 
 -2.624338572514378, -2.624338572514328, -2.5551480770063453, 
 -2.5371100278267886, -2.5276639287573435, -2.401669740802092, 
 -2.356324125731441, -2.349449750724964, -2.318843165409185, 
 -2.318843165409162, -2.296823839478604, -2.296823839478584, 
 -2.2668537075032082, -2.2668537075032074, -2.229593871488539, 
 -2.2239137419645947, -2.2239137419645627, -2.1912823384135414, 
 -2.076224515643121, -2.0680500000000035, -2.043653758125817, 
 -2.043653758125815, -2.012232132351141, -2.005956527689941, 
 -2.005956527689936, -1.9936722686071204, -1.9936722686071053, 
 -1.980910329964205, -1.980910329964189, -1.9619500000000047, 
 -1.9619500000000047, -1.9380877757785056, -1.9134005190895629, 
 -1.9134005190895547, -1.9088424665908512, -1.8276432411692818, 
 -1.7958841949001598, -1.7958841949001565, -1.7546559243937114, 
 -1.7546559243936926, -1.7186803198799174, -1.7186803198799103, 
 -1.6998547000569875, -1.6998547000569755, -1.6812484351351078, 
 -1.6809032096987198, -1.6779468210791073, -1.6747175340282479, 
 -1.6747175340282434, -1.641950000000012, -1.641949999999998, 
 -1.6419499999999934, -1.6240611891801178, -1.6240611891801173, 
 -1.6229615213480904, -1.6100199924330212, -1.6088476950849846, 
 -1.5763346708842219, -1.5763346708842139, -1.5724626600781058, 
 -1.5724626600780915, -1.5651103745723705, -1.5619931381368048, 
 -1.5619931381367962, -1.5564460902097688, -1.5564460902097588, 
 -1.5477191642143666, -1.5477191642143524, -1.5166938315627565, 
 -1.4942747935949667, -1.4942747935949605, -1.469799204793225, 
 -1.4697992047932147, -1.466577687728666, -1.4513105720645434, 
 -1.4174597135420597, -1.411475283316405, -1.4114752833163957, 
 -1.3699792163675877, -1.3699792163675875, -1.350492237085591, 
 -1.350492237085589, -1.3477906161620083, -1.347790616162004, 
 -1.342833390328113, -1.3428137747470705, -1.3405141308937747, 
 -1.3386694298807964, -1.3386694298807913, -1.3016578808133195, 
 -1.3016578808133148, -1.3006828176848388, -1.2982211362503069, 
 -1.2972721765381343, -1.2956220442889792, -1.2838388731952133, 
 -1.2838388731952064, -1.2473984865464707, -1.247398486546463}}
{0.3, {-4.510500000000084, -4.507887160436824, -4.073223847535174, 
 -4.047042814294052, -3.678662209097183, -3.631242377594979, 
 -3.3254023312955923, -3.2607979468319455, -3.1126103411080472, 
 -3.0686961864290176, -3.0686961864289954, -3.060500000000026, 
 -3.060500000000018, -3.0118133799078386, -2.9964854796716653, 
 -2.937497486088527, -2.737631793250421, -2.7354362235219196, 
 -2.6933708396386478, -2.6933708396386082, -2.674710957977752, 
 -2.674710957977743, -2.6653693677271937, -2.6062395498059057, 
 -2.492219477370284, -2.449592298443614, -2.3952641006727053, 
 -2.3586423163008963, -2.358642316300889, -2.3356444609438296, 
 -2.33564446094382, -2.3158814778694605, -2.315881477869448, 
 -2.2914506551484104, -2.2776139210323776, -2.2744331366249444, 
 -2.274433136624925, -2.2504010439136692, -2.1107996597722156, 
 -2.091617802093812, -2.0854450008398877, -2.0737648128059067, 
 -2.0737648128059054, -2.0605000000000087, -2.060500000000002, 
 -2.0546451230549994, -2.0546451230549603, -2.0203329693743797, 
 -2.0203329693743735, -1.9933239973377523, -1.9933239973377506, 
 -1.989898344717043, -1.9395000000000104, -1.9329670719879462, 
 -1.9329670719879382, -1.9283453265713082, -1.8074028627854035, 
 -1.7787330724466803, -1.7787330724466648, -1.7695256884219557, 
 -1.7695256884219346, -1.7466613611999082, -1.7312324728183008, 
 -1.729128615180074, -1.7291286151800718, -1.724735766016423, 
 -1.7247357660164147, -1.7105000000000097, -1.7105000000000026, 
 -1.710499999999999, -1.7093870687430193, -1.7093870687430146, 
 -1.677661919493427, -1.6728104821072671, -1.640075049291352, 
 -1.6251439534838346, -1.6251439534838306, -1.624395755936258, 
 -1.624395755936254, -1.612387493034774, -1.6123874930347688, 
 -1.6098770452685716, -1.6098770452685707, -1.580436050540345, 
 -1.5623173974826323, -1.5612000851924532, -1.5384052408043778, 
 -1.5384052408043765, -1.5280741462988956, -1.5280741462988943, 
 -1.4959794071430617, -1.4692665670818992, -1.4692665670818834, 
 -1.4517162422417775, -1.4517162422417722, -1.432270454292058, 
 -1.4322704542920526, -1.3907125540466407, -1.3902990878464128, 
